Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
YBL060W_mRNA,76.64073564843031,-0.18455941960222666,0.32729724966779283,-0.563889307928969,0.5728294670849063,0.7682410724168005
YBL059W_mRNA,14.172576585270633,0.17230069053037456,0.4718107314563023,0.36519027449534075,0.7149693775448571,0.8644711640948943
YBL057C_mRNA,31.102199508504345,0.040080621800594685,0.3924862025625159,0.1021198236751025,0.9186615662541702,0.965495489807594
YBL056W_mRNA,11.765166456998593,-0.13959525218569033,0.5160154326597254,-0.2705253435273577,0.7867561222060842,0.9075026747574987
YBL055C_mRNA,37.98346852726156,-0.02141134203282604,0.38279836370239634,-0.055933734475082875,0.9553945966612467,0.9817282341127346
YBL053W_mRNA,112.49318884337428,0.07474077196951646,0.32406457704727204,0.2306354265884909,0.817598043041708,0.9217768743220891
YBL050W_mRNA,6.237696510071202,1.0901224899000874,0.6356424296504765,1.7149932714521872,0.08634646055919602,0.27761391098392674
YBL049W_mRNA,91.98134242127462,0.2211425820769803,0.33708084442421293,0.6560520591276154,0.5117906289671117,0.7347357679616116
YBL048W_mRNA,35.24689396363419,-0.19214594859530462,0.38337227797983664,-0.5011993814675626,0.6162308095729485,0.801071080615516
YBL047C_mRNA,8.836861952519966,-2.3353828395375977,0.6890976779461165,-3.3890447091598106,0.0007013657388437589,0.00800032466824538
YBL042C_mRNA,9.389488050773968,0.5437174953462127,0.5405487710177,1.00586205074992,0.3144819334757202,0.5769645023503704
YBL041W_mRNA,6.404449990879717,0.3999169306342833,0.6464800306922391,0.6186067807942335,0.5361754337466356,0.7501432546032011
YBL037W_mRNA,8.252586858596587,-0.5916843244133104,0.5626541340189883,-1.0515950894859014,0.2929853616845789,0.5614029972680947
YBL035C_mRNA,6.59610376200117,1.5589638407146464,0.6553224871424109,2.378926210075042,0.017363151327019113,0.09469253139883205
YBL032W_mRNA,29.263647194429968,-0.43896213085556696,0.39300149079857905,-1.1169477499019047,0.2640166664459962,0.5305276763976595
YBL029W_mRNA,45.150270975204364,0.3444419146340011,0.3607027903253172,0.9549189079556316,0.3396187071159905,0.6042765284271002
YBL027W_mRNA,5.71367046032368,1.5782038631590007,0.7114695953453559,2.2182309314186806,0.026539090747162722,0.13123471680988133
YBL021C_mRNA,12.593671142497186,-1.1555841145625387,0.539290305811745,-2.142786736770917,0.03213022680325652,0.14981463256493133
YBL019W_mRNA,54.258673834217575,-1.1544679331486951,0.353785005145601,-3.263190684618109,0.0011016536882973442,0.011281749807933913
YBL018C_mRNA,15.513590880101356,-1.1480472824815977,0.5044808935963693,-2.2757002238426502,0.02286395795828772,0.1166399331266892
YBL013W_mRNA,6.546785290523851,0.2718862674410323,0.6007159682414912,0.45260369594792005,0.650834136926485,0.8239727054037229
YBL012C_mRNA,66.81372200740469,-0.5457905329163162,0.35103520174556124,-1.554802852256163,0.11999302964027656,0.3351320474296613
YBL009W_mRNA,10.554496608174697,0.6811611586790256,0.5956644244521215,1.1435317113415695,0.25281789620541373,0.5178085059318289
YBL006C_mRNA,7.607359431924652,-0.6673494111477383,0.5767457592289413,-1.1570946131271536,0.2472337072998705,0.5125946167595558
YBL006W-A_mRNA,317.32955325870887,0.3583086186469754,0.28854576428436285,1.2417739679375817,0.2143199700184949,0.4729407159626005
YBL005W_mRNA,27.514803432803035,2.188868430884583,0.482636043034168,4.535236152534143,5.753906833249858e-06,0.00015597600386211627
YBL004W_mRNA,74.43594634367626,0.21550624712981492,0.328325106798961,0.6563806503587708,0.511579237182163,0.7347357679616116
YBL001C_mRNA,11.483364902979545,1.813161141973399,0.5779143049196375,3.1374221515861773,0.0017044052904601381,0.015553401412944824
YBR001C_mRNA,10.220630907487918,-0.8088430844210026,0.5374360709749475,-1.5050033447768092,0.13232321680945178,0.35590826311102547
YBR005W_mRNA,4.42127942512871,0.8168835327496711,0.8131218145838514,1.004626266444155,0.31507684449784634,0.5773276839208383
YBR006W_mRNA,12.690174447173447,3.5287040552416364,0.7703201308953312,4.580828039818041,4.631385431774221e-06,0.0001280578071885572
YBR008C_mRNA,5.789722397459489,-2.9811864863022115,0.8731771385658786,-3.4141829356624753,0.0006397360573164364,0.0075917175900426905
YBR011C_mRNA,65.98698181636355,0.7400295898023447,0.3554586795482836,2.0819004637691596,0.03735156242301648,0.16412712850847777
YBR019C_mRNA,54.15407195187108,0.08141342620420455,0.3559635420078709,0.22871282195075018,0.8190921284440911,0.9217768743220891
YBR020W_mRNA,55.27161241599945,-0.29400487738209297,0.3797454007369853,-0.7742157688059086,0.43880320474873846,0.68702766768418
YBR021W_mRNA,17.51291031909479,-2.1943283858829603,0.5242643713613753,-4.18553788079261,2.844916171266037e-05,0.0005870293442948203
YBR022W_mRNA,10.486595784056245,0.7002234685544149,0.5520592555256042,1.2683846191252541,0.20466063161115744,0.46119531084339876
YBR023C_mRNA,27.338371211634428,0.11923386401358013,0.3936658260926564,0.30288091094174957,0.7619806193404839,0.8942599373838871
YBR025C_mRNA,17.729288761438973,-0.10921489134742024,0.43943439428148995,-0.2485351460164952,0.8037203803444551,0.9156517724154999
YBR029C_mRNA,11.267670337913914,0.8054446399774439,0.5141825864365103,1.5664564713470663,0.11724179138967145,0.3307893399922873
YBR032W_mRNA,7.7158195047553635,0.9250345360319578,0.5814599492477353,1.590882634700331,0.11163599131671087,0.32307147698315286
YBR033W_mRNA,103.44848084807609,0.048269979498289636,0.3139456303706564,0.15375267189194583,0.87780475234619,0.9529368434382471
YBR035C_mRNA,8.597396658368774,-0.4896784151908737,0.5493634671309867,-0.8913559864986762,0.3727382220043297,0.6373662237736374
YBR042C_mRNA,8.473485766136555,0.5891059723920055,0.5730051389149826,1.0280989338202284,0.30390329212178613,0.5657070006007276
YBR044C_mRNA,17.456630753192353,0.5476078323496562,0.5034000478846167,1.087818395430849,0.27667528696921984,0.5449878801439779
YBR045C_mRNA,16.790464595987352,-0.6043755810543887,0.49799760731396686,-1.2136114153523532,0.22489614585348316,0.4846748583670155
YBR049C_mRNA,5.540847049350623,-0.6860887654714843,0.6602319171277307,-1.0391632813757947,0.29872880426198567,0.5638077101970271
YBR054W_mRNA,59.82326071554858,0.8213541042538428,0.35117633259366116,2.3388652025255205,0.019342410911226113,0.10379687767963322
YBR056C-B_mRNA,160.63444424070246,-1.1456087262220611,0.30841401241993976,-3.7145158134455585,0.00020359313887165765,0.0029167618081872198
YBR058C_mRNA,8.030650533245149,0.9041129966769567,0.5747905654105351,1.5729433485589803,0.11573193648559553,0.32867896671485985
YBR059C_mRNA,10.338111984036276,-0.8095484580647103,0.5596758679678503,-1.4464594676989249,0.14804837266930326,0.3799223499911554
YBR060C_mRNA,5.779962664919268,1.079446805810737,0.6889271807546983,1.566851818254923,0.11714933198504156,0.3307893399922873
YBR063C_mRNA,7.097734824621121,6.17180398454099,1.9483729597187913,3.1676707243113076,0.0015366545585456465,0.014335621889810921
YBR064W_mRNA,110.7225680078728,0.220087222506581,0.32562548343470926,0.6758906587564741,0.4991100689626752,0.7259544138252483
YBR066C_mRNA,9.066377147870595,0.6712866759318294,0.5495663542061399,1.2214843044776953,0.22190270474258755,0.4815898884002887
YBR067C_mRNA,82.79381008112087,0.28403549451993104,0.3307628825680548,0.8587284410955345,0.3904903553746645,0.6533592935119069
YBR068C_mRNA,59.03879411107685,1.4526437873082174,0.3549470083369625,4.0925652370315975,4.2662716367378245e-05,0.0008079617175054853
YBR069C_mRNA,83.61033655985092,-0.0835723138041712,0.32485127593829877,-0.2572633078407383,0.7969755154710911,0.9127858613728782
YBR071W_mRNA,22.165077780158025,0.566026460102164,0.42582783163995047,1.3292378234702973,0.183769520088655,0.43467423408555506
YBR076W_mRNA,46.67867766476153,0.2752000394471081,0.36347936162200073,0.7571270022568752,0.4489737782336234,0.6931834158664473
YBR077C_mRNA,7.774157115822547,-1.5747687911716404,0.6163086143172865,-2.5551627132716366,0.010613816959212655,0.0647770587422599
YBR080C_mRNA,7.411639089524026,0.09540038867819692,0.6539971622486612,0.14587278689433214,0.8840218146753701,0.9544397960083554
YBR086C_mRNA,6.244727450805187,1.244785994321993,0.6764653710498277,1.8401326181563005,0.06574876954143068,0.23920440497638923
YBR087W_mRNA,12.014987195306214,0.2525949417198243,0.49539047068046144,0.5098905947319967,0.6101281114869784,0.7969247231791264
YBR088C_mRNA,13.344964518501326,-0.4111041792093651,0.4803847801516102,-0.8557810242856154,0.39211891318154957,0.6536484802437337
YBR089W_mRNA,844.6565022706078,-0.47020578584665185,0.28437746177464807,-1.6534565816585753,0.09823797558053417,0.2998101572628885
YBR092C_mRNA,38.99744242465024,1.4975547193409515,0.40638241688182347,3.6850873884547086,0.0002286241831552147,0.0032088622661125316
YBR093C_mRNA,19.162450261768587,-2.5847730234527235,0.5295160184551656,-4.8813877831187416,1.0534186190909926e-06,3.516111274890381e-05
YBR097W_mRNA,6.759120627733727,-0.6945365493589211,0.6188883980765787,-1.122232298290688,0.2617636832668504,0.5286899811781164
YBR098W_mRNA,72.842104056735,-0.37807970432761845,0.33931979648223126,-1.1142282538396395,0.2651812773225338,0.5312662510566931
YBR099C_mRNA,36.848447315198115,-0.6147310448256702,0.38134600331591323,-1.6120033761476635,0.10696120505354399,0.3159697991165055
YBR103C-A_mRNA,40.85228270708756,0.021509574926953396,0.36958400141510594,0.058199421091267606,0.9535897818446956,0.9812712120582744
YBR107C_mRNA,56.07239778829834,0.6664742919235224,0.37840147040913924,1.7612888533517326,0.07818952570637672,0.26246573320270045
YBR113W_mRNA,66.86969575575047,-0.4373220074730372,0.33688100194416115,-1.2981498064575467,0.19423586216659594,0.446807120541296
YBR114W_mRNA,7.741086407428192,0.8110476435447443,0.6122267259513408,1.3247504709704647,0.1852539271935213,0.4357104361798316
YBR117C_mRNA,90.01422376840539,-0.15354091867747988,0.3242002528633505,-0.47359900962877083,0.6357858818469517,0.8129087804282888
YBR120C_mRNA,10.56875744716032,0.3737529202405852,0.53556806103029,0.6978626012940061,0.4852631247997071,0.7182676719074416
YBR121C_mRNA,19.3895490969381,-0.7528663322746395,0.4502209573119533,-1.6722152091045075,0.0944818924462788,0.294523599339302
YBR124W_mRNA,42.40066917652093,0.7352458483746721,0.4037429509874354,1.821074142784361,0.06859558721509451,0.2444159776414128
YBR125C_mRNA,8.397658085981947,-0.8716569326888908,0.5816712455263823,-1.4985388041660654,0.13399331864665803,0.35876607306925296
YBR128C_mRNA,18.0721787852935,0.4573542813733021,0.4595537215594825,0.995213965020854,0.31963221115776064,0.5829703587409024
YBR130C_mRNA,7.752042109108989,0.4253109164784604,0.6102982667631045,0.6968902578311771,0.48587147504882433,0.7182676719074416
YBR131C-A_mRNA,11.86801425069153,0.14155963845382782,0.5028821551425235,0.28149664291370197,0.77832950259715,0.9038559742465853
YBR133C_mRNA,4.226407826824793,0.5461382354242111,0.7419750282763805,0.7360601295341418,0.4616941054223035,0.6979683988478235
YBR134W_mRNA,33.40412787571277,-0.7492536901357696,0.40374919558626554,-1.8557403911302237,0.06349057063119831,0.23375689453430537
YBR138C_mRNA,15.96542032513807,0.11751590000507216,0.4605402670063073,0.2551696527406207,0.7985920689884423,0.9131956454727225
YBR140C_mRNA,18.240079148466496,0.5340281237807248,0.45586626619162457,1.171457866891701,0.2414147839966546,0.5049515466073595
YBR141C_mRNA,67.38628808134114,0.5462349905278567,0.3407211272309616,1.603173231337619,0.10889641366776932,0.31862283999088065
YBR141W-A_mRNA,23.933436898328353,-0.3332855716794018,0.44047851166518076,-0.7566443375851689,0.4492629708143858,0.6931834158664473
YBR142W_mRNA,9.462361308599005,0.37713151084302515,0.5428950961567378,0.6946673740706335,0.4872637788762709,0.7187913094117705
YBR144C_mRNA,8.443437803844555,-0.46277676598149875,0.5690029552342549,-0.8133117090595364,0.41603936544755393,0.6715404818811948
YBR145W_mRNA,7.252958151232616,0.07288794431344844,0.7263815293833782,0.10034388453588938,0.9200713184603754,0.9660651420962502
YBR149W_mRNA,48.689109961578026,1.5111080305705196,0.37304258802372786,4.050765459718512,5.105035768024672e-05,0.0009234501671690831
YBR150C_mRNA,12.127051981829418,-1.2565853482743596,0.5280048081576154,-2.3798748209490825,0.01731852008568468,0.09463578663422556
YBR154C_mRNA,21.034884641704426,-0.21740156510845204,0.48540611648570475,-0.4478756194553526,0.6542429647609671,0.8269297547117013
YBR157C_mRNA,53.612234788037235,0.6769880621906769,0.3617863220074584,1.871237305032003,0.06131219615354219,0.22805666921939827
YBR161W_mRNA,9.263751639896816,0.004441132102501431,0.5876528848385824,0.007557407131118449,0.9939701189292762,0.9972160300578552
YBR163W_mRNA,7.530432101035445,0.934949397289103,0.619765715630419,1.5085529478475306,0.13141306611114137,0.3544593893140476
YBR169C_mRNA,4.252829098081434,-0.44616872714653716,0.744238540379025,-0.5994969394077775,0.548841550420724,0.7560920971150139
YBR173C_mRNA,31.566204775225813,-0.7179546758101243,0.39307467377931354,-1.8265096270567924,0.06777353247274831,0.2427593796894809
YBR174C_mRNA,222.08768750044146,0.3971456910244308,0.29840176600744667,1.3309093184606688,0.1832188507082112,0.4341046462795235
YBR175W_mRNA,10.55936242606573,-0.6793724295991703,0.5563888441938767,-1.2210389131426211,0.22207128669452736,0.4815898884002887
YBR178W_mRNA,109.00664425430195,-0.08111147629256621,0.3149586812961792,-0.2575305305405791,0.7967692499141177,0.9127858613728782
YBR179C_mRNA,35.257626153816915,1.903353548508364,0.49960315673482575,3.8097308290600065,0.0001391181687532441,0.0021855780488790905
YBR180W_mRNA,61.84000905380301,-0.2229497174164475,0.37958473509396257,-0.5873516419496122,0.556967564462547,0.7603396188589908
YBR182C_mRNA,10.460602202651478,1.3180579673702277,0.5490068530880895,2.4008042157512777,0.01635908652419168,0.08992619133079523
YBR182C-A_mRNA,26.986900672020308,0.4394348157055507,0.420678922468783,1.0445848180999833,0.2962148993450595,0.5636208517083066
YBR186W_mRNA,120.44087992036418,-0.6600885770646979,0.32322461159795024,-2.042197757780163,0.04113191881906852,0.17363321455683123
YBR187W_mRNA,30.938320626411322,-0.4000470585153794,0.42429123583087547,-0.9428595849546139,0.34575272938777835,0.6111387575698971
YBR192W_mRNA,24.807375090161177,-0.22099153332811597,0.4744226141592154,-0.46581155015083575,0.6413503968722294,0.8160763218369601
YBR193C_mRNA,38.31962004261393,-1.1176646261521492,0.3768682669804315,-2.9656639310790864,0.003020303321012187,0.024562172595878524
YBR195C_mRNA,12.580736457800851,-0.431815301428642,0.52877347038794,-0.8166357156909486,0.41413663812694856,0.6709953882234246
YBR196C-B_mRNA,7.010649046515173,1.7495359593205204,0.667894512485019,2.6194794636222785,0.008806407493301398,0.05623491159117406
YBR197C_mRNA,33.02541175539832,-0.8457177381742618,0.3961657741009033,-2.134757198785319,0.032780848103946644,0.15081371881433026
YBR198C_mRNA,15.435085866203329,-1.0955331514863007,0.49081279546034057,-2.2320794437699694,0.025609712778672748,0.12804856389336375
YBR203W_mRNA,14.797349522718216,0.702816777830874,0.47410212796300133,1.4824164170081968,0.13822952836781083,0.36469908963453906
YBR209W_mRNA,17.353417852855003,-1.6350176613463656,0.4878537618279716,-3.3514503510642406,0.0008038945243921026,0.008878174735182109
YBR211C_mRNA,29.846927872143095,-0.34663619373346294,0.399894354837814,-0.8668194225298551,0.386040958471519,0.6492275181434191
YBR212W_mRNA,8.774658465413363,-0.861565329070098,0.5533037663680147,-1.557128979485478,0.11943986591096968,0.33481627766962274
YBR214W_mRNA,8.063664280523588,-0.43640240147814974,0.5583092034568211,-0.7816500225611999,0.434420280454193,0.6836895507478623
YBR215W_mRNA,23.553091764962293,-0.23506196552785374,0.43708516308715534,-0.5377944285905264,0.5907189787943938,0.7867716649164253
YBR221W-A_mRNA,10.697411563785941,0.020586754654769775,0.5066230912368205,0.040635247407518026,0.967586683985131,0.9870835437811806
YBR222C_mRNA,7.045153135870968,1.9031704383147712,0.668943476807792,2.845039236194855,0.004440595280809656,0.03291754946766407
YBR223W-A_mRNA,13.611172606830584,-0.258797118712186,0.48584269204381497,-0.5326767757347409,0.5942573453692926,0.7888245607038378
YBR224W_mRNA,9.929949241114976,0.488552810766451,0.5779209706575733,0.8453626630135312,0.39790838417886687,0.6584181222349293
YBR226C_mRNA,26.192158287705315,0.2162942302702767,0.4453921032018143,0.4856265495400359,0.6272319690951759,0.8097089354734838
YBR228W_mRNA,7.372137997811215,0.6537238524629629,0.6328102180338675,1.0330488254346994,0.3015810500475238,0.5638077101970271
YBR229C_mRNA,9.889082892248508,-0.41012712943169555,0.5287504534911777,-0.7756534802452677,0.43795361411431777,0.686085973385886
YBR232C_mRNA,53.87175720124097,-0.14959443161980698,0.35843393107602645,-0.41735566488005543,0.6764182783899455,0.8376557081092676
YBR234C_mRNA,27.37456391523759,0.19438843249533952,0.42346937930679457,0.45903775336376623,0.6462070552267465,0.8199865489294738
YBR235W_mRNA,22.84234938309076,-0.10578915123232076,0.42945590925830757,-0.24633297377377822,0.8054244868111988,0.916460372853072
YBR239C_mRNA,30.026102148689073,0.07298560799411268,0.417843808023181,0.17467198649994978,0.8613373808716087,0.9473930743434176
YBR241C_mRNA,14.061816029851956,-0.14101462897542885,0.4766994501521675,-0.29581454086094594,0.7673717177200639,0.8967805576906073
YBR242W_mRNA,19.20038413483925,0.27000458635805036,0.45646364941105577,0.5915138844164678,0.5541761549532889,0.7596911593682915
YBR243C_mRNA,32.96899860378768,-0.6959112449506704,0.38533050365162835,-1.80601130290955,0.07091657405536904,0.2503801228379145
YBR248C_mRNA,4.944604640943122,-1.4507085635486823,0.9110265822189639,-1.592388841185324,0.1112973619694385,0.3226204930409242
YBR249C_mRNA,9.550106557593516,-1.0078835577615457,0.5641326129529985,-1.7866075008244895,0.07400094853771097,0.2557640525030055
YBR252W_mRNA,13.93997854334363,0.3421956443192566,0.4912132329177383,0.6966336030620797,0.48603212084586733,0.7182676719074416
YBR253W_mRNA,23.51356927252279,0.4425189096149626,0.41534120545660297,1.0654346445797063,0.28667928608225546,0.5540729309744138
YBR255W_mRNA,12.325987640113434,0.09107407098141031,0.5157790959176514,0.17657573116524886,0.8598416582423332,0.9473930743434176
YBR255C-A_mRNA,20.576339268604112,0.11154080459856555,0.4446055139929219,0.2508758912970685,0.8019100644001618,0.9150167920518991
YBR257W_mRNA,74.35596564769136,0.462186109861561,0.3546683434531899,1.3031501637883325,0.19252350042663613,0.44546232525493634
YBR258C_mRNA,24.390887555823628,0.10728638091588555,0.425182901745095,0.2523299513586878,0.8007860391273371,0.9141921544950815
YBR260C_mRNA,7.103261746282602,0.6654339387099569,0.6532951831450087,1.0185808128976421,0.30840201712784954,0.5707708014447818
YBR263W_mRNA,13.96932758727315,-0.11984904969884248,0.4799667783300063,-0.2497028025894721,0.8028171906953165,0.9150167920518991
YBR264C_mRNA,22.613796771816713,-0.777143447285646,0.41912702301820204,-1.8541955173620384,0.06371119317991657,0.23378370087567266
YBR265W_mRNA,7.110418867996688,-1.079346563688972,0.6093906122204605,-1.7711900085826966,0.07652911019050992,0.25931738930975484
YBR266C_mRNA,238.11090131834592,-0.7327352215043526,0.3001391393705357,-2.441318459968518,0.014633743810833962,0.08394668389409939
